text,label
지금 곧 있을 연휴를 기대하고 있어요.,비인지왜곡
주말 공부를 하고 있어서 열심히 하고 있어요.,비인지왜곡
지난주 졸업 논문을 하다가 피곤해요.,비인지왜곡
요즘 집에 있는 시간이 많아요.,비인지왜곡
주말에는 커피를 많이 마셔요.,비인지왜곡
지난주 졸업 요건을 준비하느라 부담돼요.,비인지왜곡
오후 과제 제출을 끝내고 도움이 돼요.,비인지왜곡
지난주 친구와 전화를 길게 하면서 감동했어요.,비인지왜곡
지금 이번 달 마감 후에 뭘 할지 생각해요.,비인지왜곡
때때로 마음이 가라앉는 날이 있어요.,비인지왜곡
어제 생각이 많아서 잠이 잘 오지 않아요.,비인지왜곡
요 며칠 메일 확인 때문에 좀 지쳤어요.,비인지왜곡
어제 가족과 외출하면서 편안했어요.,비인지왜곡
오늘 사람들과 어울리면서 조금 서먹했어요.,비인지왜곡
이번 주 출장을 하다가 마음이 답답해요.,비인지왜곡
주말에는 그림 그리기를 좋아해요.,비인지왜곡
아침 연구를 하고 있어서 도움이 돼요.,비인지왜곡
학회 발표를 하면서 편안해요.,비인지왜곡
오후 메일 확인 때문에 설레요.,비인지왜곡
아침 프로젝트를 하다가 좀 지쳤어요.,비인지왜곡
기말고사를 하면서 긴장돼요.,비인지왜곡
오후 조별 과제 때문에 편안해요.,비인지왜곡
어젯밤 기분이 울적해요.,비인지왜곡
이번 주 간식 시간을 하고 있어서 긴장돼요.,비인지왜곡
이번 주 책 읽는 시간이 늘었어요.,비인지왜곡
오늘 팀 협업이 있어서 마음이 답답해요.,비인지왜곡
어제 연인과 영화를 보며 조금 서먹했어요.,비인지왜곡
지난주 연인과 산책하면서 감동했어요.,비인지왜곡
요즘은 곧 있을 공연을 보러 갈 생각이에요.,비인지왜곡
이제 곧 있을 대화를 준비하고 있어요.,비인지왜곡
오늘 눈물이 나기도 해요.,비인지왜곡
어제 마음이 들떠요.,비인지왜곡
어제 아침에 일어나기 힘들어요.,비인지왜곡
시험을 하면서 해내고 싶어요.,비인지왜곡
지난주 점심 회의를 하다가 설레요.,비인지왜곡
오늘 강의 때문에 어려워요.,비인지왜곡
오늘 졸업 요건 때문에 긴장돼요.,비인지왜곡
아침 연인에게 선물을 전하고 감사했어요.,비인지왜곡
요즘 앞으로 해야 할 일이 많아요.,비인지왜곡
주말에는 밥맛이 없어요.,비인지왜곡
어제 아무것도 하고 싶지 않아요.,비인지왜곡
어젯밤 집에 있는 시간이 많아요.,비인지왜곡
이번 달 다가오는 계절을 맞이할 준비를 하고 있어요.,비인지왜곡
오늘 친구와 영화를 보면서 편안한 마음이 들었어요.,비인지왜곡
이번 달 앞으로 배우고 싶은 것이 많아요.,비인지왜곡
지난주 친구와 노래방에 가서 약간 소외된 느낌이 들었어요.,비인지왜곡
저녁 동료와 산책하며 고마웠어요.,비인지왜곡
주말 친구에게 문자하고 묘하게 어색했어요.,비인지왜곡
이번 주 친구와 사진을 찍으면서 조금 서먹했어요.,비인지왜곡
요즘은 곧 있을 면접을 준비하고 있어요.,비인지왜곡
주말 문서 정리가 있어서 편안해요.,비인지왜곡
요즘 들어 앞으로 해야 할 일이 많아요.,비인지왜곡
주말 발표 때문에 지쳤어요.,비인지왜곡
어제 편지를 쓰는 게 재미있어요.,비인지왜곡
이번 주 음악을 자주 들어요.,비인지왜곡
오늘 동아리 모임에 나가서 고마웠어요.,비인지왜곡
가끔 아침에 일어나기 힘들어요.,비인지왜곡
지난주 동료와 커피를 마시며 마음이 따뜻했어요.,비인지왜곡
오늘 다가오는 여행을 준비 중이에요.,비인지왜곡
지난주 동아리 모임에 나가서 약간 소외된 느낌이 들었어요.,비인지왜곡
요즘 다음 주 여행이 기대돼요.,비인지왜곡
주말 문서 정리가 있어서 왠지 걱정돼요.,비인지왜곡
최근에 곧 다가오는 생일이 조금 설레요.,비인지왜곡
오후 수강 신청 때문에 조금 지루해요.,비인지왜곡
공부를 하면서 해내고 싶어요.,비인지왜곡
지난주 업무 계획을 하고 있어서 기대돼요.,비인지왜곡
오늘 고객 미팅이 있어서 묘하게 초조해요.,비인지왜곡
이번 주 캡스톤 디자인을 하다가 도움이 돼요.,비인지왜곡
이번 주 야근을 하고 있어서 힘들어요.,비인지왜곡
이번 주말 친구에게 선물을 받아서 조금 서먹했어요.,비인지왜곡
주말 수강 신청을 끝내고 열심히 하고 있어요.,비인지왜곡
최근에 아무것도 하고 싶지 않아요.,비인지왜곡
어젯밤 걷는 게 좋아요.,비인지왜곡
오늘 친구와 이야기 나누며 반가웠어요.,비인지왜곡
방금 친구와 약속을 잡고 즐거운 기분이었어요.,비인지왜곡
다음 주 논문 때문에 어려워요.,비인지왜곡
지난주 가족과 식사하면서 편안했어요.,비인지왜곡
최근에 마음이 가라앉는 날이 있어요.,비인지왜곡
강의 준비를 하면서 피곤해요.,비인지왜곡
아침 가족 모임에 다녀와서 위로가 됐어요.,비인지왜곡
이제 앞으로 더 성장하고 싶어요.,비인지왜곡
아침 친구와 전화를 길게 하면서 마음이 편안해요.,비인지왜곡
아침 회의록 작성을 하고 있어서 조금 피곤해요.,비인지왜곡
주말 고객 미팅을 마치고 조금 부담돼요.,비인지왜곡
요즘 걷는 게 좋아요.,비인지왜곡
지금 다음 달에 새로운 일을 시작할 거예요.,비인지왜곡
아침 발표를 준비하느라 자신감이 생겨요.,비인지왜곡
어젯밤 부모님과 통화하고 약간 소외된 느낌이 들었어요.,비인지왜곡
요즘 쉬는 게 필요해요.,비인지왜곡
오늘 동료와 산책하며 감동했어요.,비인지왜곡
지난주 점심 회의를 마치고 묘하게 초조해요.,비인지왜곡
지난주 동생과 게임을 하면서 즐거웠어요.,비인지왜곡
요 며칠 회의를 마치고 신나요.,비인지왜곡
이제 다가오는 시험 때문에 긴장돼요.,비인지왜곡
방금 친구와 약속을 잡고 마음이 따뜻했어요.,비인지왜곡
오후 메일 확인을 하다가 조금 피곤해요.,비인지왜곡
방금 친구가 찾아와서 차를 마시고 설렸어요.,비인지왜곡
가끔 걷는 게 좋아요.,비인지왜곡
요즘 혼자 있는 시간이 필요해요.,비인지왜곡
주말 친구들과 여행 계획을 세우면서 민망했어요.,비인지왜곡
이제 졸업을 앞두고 마음이 복잡해요.,비인지왜곡
보고서를 하면서 바빠요.,비인지왜곡
요즘은 곧 있을 시험 공부를 시작해야 해요.,비인지왜곡
아침 프레젠테이션이 있어서 묘하게 초조해요.,비인지왜곡
아침마다 건강을 챙기려고 운동을 시작했어요.,비인지왜곡
저녁 회의록 작성 때문에 스트레스를 느껴요.,비인지왜곡
요 며칠 프로젝트를 준비하느라 마음이 답답해요.,비인지왜곡
요즘은 다가오는 회의에 대해 생각하고 있어요.,비인지왜곡
아침 논문을 하다가 준비가 필요해요.,비인지왜곡
요 며칠 메일 확인을 하고 있어서 조금 피곤해요.,비인지왜곡
지난주 업무 계획을 마치고 마음이 답답해요.,비인지왜곡
주말 팀 협업을 하다가 조금 피곤해요.,비인지왜곡
이번 학기 공부를 준비하느라 집중이 잘 안 돼요.,비인지왜곡
지금 다음 달에는 새로운 책을 읽을 계획이에요.,비인지왜곡
주말에는 마음이 들떠요.,비인지왜곡
때때로 책 읽는 시간이 늘었어요.,비인지왜곡
주말에는 하루 종일 멍하니 있을 때가 있어요.,비인지왜곡
어제 연인과 영화를 보며 유쾌했어요.,비인지왜곡
요 며칠 야근을 하고 있어서 조금 부담돼요.,비인지왜곡
아침 회의를 하다가 왠지 걱정돼요.,비인지왜곡
지난주 보고서를 하다가 조금 부담돼요.,비인지왜곡
어젯밤 책 읽는 시간이 늘었어요.,비인지왜곡
지난주 강의 노트를 하다가 잘하고 싶어요.,비인지왜곡
현장 실습을 하면서 해내고 싶어요.,비인지왜곡
이제 다음 달에 새로운 일을 시작할 거예요.,비인지왜곡
어젯밤 그림 그리기를 좋아해요.,비인지왜곡
가끔 이번 달 마감 후에 뭘 할지 생각해요.,비인지왜곡
이번 주 친구와 드라이브하면서 묘하게 어색했어요.,비인지왜곡
이제 내일 친구와 영화를 볼 예정이에요.,비인지왜곡
저녁 강의를 준비하느라 어려워요.,비인지왜곡
이번 주 기분이 울적해요.,비인지왜곡
어제 집중이 잘 안 돼요.,비인지왜곡
오늘 직장 동료와 점심을 먹고 마음이 따뜻했어요.,비인지왜곡
어젯밤 밤마다 여러 생각이 떠올라요.,비인지왜곡
지난주 연구 때문에 설레요.,비인지왜곡
요즘은 앞으로 더 배우고 싶어요.,비인지왜곡
요 며칠 출장을 하고 있어서 묘하게 초조해요.,비인지왜곡
요 며칠 업무를 하다가 조금 부담돼요.,비인지왜곡
요즘은 앞으로 배우고 싶은 것이 많아요.,비인지왜곡
때때로 친구들에게 연락을 자주 해요.,비인지왜곡
요 며칠 출근을 준비하느라 열심히 하고 있어요.,비인지왜곡
이번 주 많이 먹는 편이에요.,비인지왜곡
저녁 자료 정리를 하다가 마음이 답답해요.,비인지왜곡
이번 학기 과외를 끝내고 피곤해요.,비인지왜곡
이번 주 회의를 준비하느라 힘들어요.,비인지왜곡
때때로 걷는 게 좋아요.,비인지왜곡
오늘 메일 확인을 준비하느라 긴장돼요.,비인지왜곡
주말 친구와 운동하면서 즐거웠어요.,비인지왜곡
요즘은 앞으로 일이 어떻게 될지 걱정되기도 해요.,비인지왜곡
때때로 새로운 취미를 찾고 있어요.,비인지왜곡
야근을 하면서 설레요.,비인지왜곡
최근에 곧 있을 여행이 설레요.,비인지왜곡
다음 주 졸업 요건을 하고 있어서 호기심이 생겨요.,비인지왜곡
주말 출장을 하고 있어서 바빠요.,비인지왜곡
어제 저녁마다 산책을 하면서 마음을 정리해요.,비인지왜곡
오늘 기분이 울적해요.,비인지왜곡
최근에 책 읽는 시간이 늘었어요.,비인지왜곡
오늘 수강 신청을 준비하느라 막막해요.,비인지왜곡
오후 과제 제출을 하다가 조금 지루해요.,비인지왜곡
학회 발표를 하면서 조금 지루해요.,비인지왜곡
다음 주 조별 과제를 준비하느라 자신감이 생겨요.,비인지왜곡
지난주 공부를 하고 있어서 마음이 불안해요.,비인지왜곡
때때로 아무것도 하고 싶지 않아요.,비인지왜곡
아침 세미나를 하고 있어서 어려워요.,비인지왜곡
저녁 중간고사를 하다가 열심히 하고 있어요.,비인지왜곡
최근에 밥맛이 없어요.,비인지왜곡
저녁 보고서를 하고 있어서 뿌듯해요.,비인지왜곡
문득 곧 있을 시험을 위해 계획을 세우고 있어요.,비인지왜곡
지난주 재택근무를 하고 있어서 스트레스를 느껴요.,비인지왜곡
아침 회의 준비를 하다가 긴장돼요.,비인지왜곡
이번 주말 가족과 외출하면서 따뜻했어요.,비인지왜곡
지난주 프로젝트가 있어서 바빠요.,비인지왜곡
다음 주 참고서를 준비하느라 흥미로워요.,비인지왜곡
이제 앞으로 나아갈 방향을 생각해요.,비인지왜곡
아침 친구의 생일을 챙기면서 기분이 좋았어요.,비인지왜곡
이번 달 올해는 자기 개발을 하고 싶어요.,비인지왜곡
요즘 앞으로 어떤 도전을 할지 기대돼요.,비인지왜곡
저녁 회의를 하다가 열심히 하고 있어요.,비인지왜곡
지난주 연인과 요리를 하면서 마음이 따뜻했어요.,비인지왜곡
요즘은 다음 주에는 여행 준비를 해야 해요.,비인지왜곡
아침 공부 때문에 당황했어요.,비인지왜곡
오늘 다음 주말에 친구를 만날 계획이에요.,비인지왜곡
이제 앞으로 어떤 일을 할지 궁금해요.,비인지왜곡
가끔 요리를 하면서 시간을 보내요.,비인지왜곡
요 며칠 프레젠테이션을 마치고 바빠요.,비인지왜곡
저녁 중간고사를 하고 있어서 새로워요.,비인지왜곡
저녁 친구가 찾아와서 민망했어요.,비인지왜곡
요즘 요리를 하면서 시간을 보내요.,비인지왜곡
강의를 하면서 필요성을 느껴요.,비인지왜곡
이번 주 친구와 이야기 나누며 살짝 서운했어요.,비인지왜곡
지난주 현장 실습 때문에 해내고 싶어요.,비인지왜곡
요즘 눈물이 나기도 해요.,비인지왜곡
아침 논문을 하다가 집중이 잘 안 돼요.,비인지왜곡
최근에 그림 그리기를 좋아해요.,비인지왜곡
최근에 눈물이 나기도 해요.,비인지왜곡
요즘 앞으로 일이 어떻게 될지 걱정되기도 해요.,비인지왜곡
지난주 친구에게 선물을 받아서 마음이 따뜻했어요.,비인지왜곡
아침마다 쉬는 게 필요해요.,비인지왜곡
오늘 동아리 모임에 나가서 감동했어요.,비인지왜곡
지난주 동아리 모임에 나가서 마음이 따뜻했어요.,비인지왜곡
가끔 앞으로 어떤 모습일지 상상해요.,비인지왜곡
아침 재택근무를 하고 있어서 힘들어요.,비인지왜곡
요즘 앞으로의 계획을 정리하고 있어요.,비인지왜곡
어젯밤 피로가 남아 있어요.,비인지왜곡
다음 주 실습을 하다가 지쳤어요.,비인지왜곡
요즘 피로가 남아 있어요.,비인지왜곡
주말 과제 때문에 어려워요.,비인지왜곡
오후 현장 실습을 준비하느라 마음이 불안해요.,비인지왜곡
지난주 재택근무를 하고 있어서 긴장돼요.,비인지왜곡
최근에 다음 주에 시작할 수업을 준비하고 있어요.,비인지왜곡
가끔 곧 다가오는 생일이 조금 설레요.,비인지왜곡
가끔 그림 그리기를 좋아해요.,비인지왜곡
아침마다 마음이 들떠요.,비인지왜곡
어제 동료와 소소한 이야기를 나누고 세심함이 느껴졌어요.,비인지왜곡
오늘 앞으로 더 성장하고 싶어요.,비인지왜곡
가끔 앞으로의 삶을 그려보고 있어요.,비인지왜곡
오후 강의 준비를 하다가 집중이 잘 안 돼요.,비인지왜곡
이번 학기 강의를 준비하느라 새로워요.,비인지왜곡
주말 출근을 하다가 조금 부담돼요.,비인지왜곡
졸업 논문을 하면서 긴장돼요.,비인지왜곡
저녁 수강 신청 때문에 호기심이 생겨요.,비인지왜곡
어제 많이 먹는 편이에요.,비인지왜곡
다음 주 팀 프로젝트를 준비하느라 호기심이 생겨요.,비인지왜곡
오늘 생각이 많아서 잠이 잘 오지 않아요.,비인지왜곡
팀 미팅을 하면서 긴장돼요.,비인지왜곡
요즘은 다음 학기에 어떤 수업을 들을지 고민이에요.,비인지왜곡
오늘 과제 제출을 끝내고 편안해요.,비인지왜곡
저녁 과외를 준비하느라 마음이 불안해요.,비인지왜곡
어젯밤 사람들과 어울리면서 즐거운 기분이었어요.,비인지왜곡
오후 출근이 있어서 피로가 쌓여요.,비인지왜곡
지금 앞으로 어떤 도전을 할지 기대돼요.,비인지왜곡
요즘은 다가올 변화를 준비하고 있어요.,비인지왜곡
아침마다 책 읽는 시간이 늘었어요.,비인지왜곡
어젯밤 친구와 함께 운동하고 행복했어요.,비인지왜곡
문득 다음 달에 이사를 계획하고 있어요.,비인지왜곡
이번 주 부모님과 통화하고 위로가 됐어요.,비인지왜곡
오후 토론을 하고 있어서 당황했어요.,비인지왜곡
어젯밤 동생과 저녁을 먹고 조금 속상했어요.,비인지왜곡
요즘은 다음 달에 새로운 프로젝트가 시작돼요.,비인지왜곡
주말 연구를 하고 있어서 편안해요.,비인지왜곡
주말에는 아침에 일어나기 힘들어요.,비인지왜곡
오늘 출장을 하다가 스트레스를 느껴요.,비인지왜곡
오후 업무가 있어서 묘하게 초조해요.,비인지왜곡
요 며칠 자료 조사를 마치고 기대돼요.,비인지왜곡
저녁 시험 공부를 끝내고 막막해요.,비인지왜곡
이번 달 곧 있을 대화를 준비하고 있어요.,비인지왜곡
요즘 다음 주에 시작할 수업을 준비하고 있어요.,비인지왜곡
이번 주 과제 제출을 준비하느라 설레요.,비인지왜곡
다음 주 논문을 준비하느라 새로워요.,비인지왜곡
가끔 혼자 있는 시간이 필요해요.,비인지왜곡
이번 학기 참고서를 하고 있어서 피곤해요.,비인지왜곡
가끔 새로운 취미를 찾고 있어요.,비인지왜곡
지난주 시험 때문에 잘하고 싶어요.,비인지왜곡
시험 공부를 하면서 도움이 돼요.,비인지왜곡
지난주 강의 때문에 마음이 불안해요.,비인지왜곡
어제 요리를 하면서 시간을 보내요.,비인지왜곡
저녁 친구가 고민을 털어놔서 민망했어요.,비인지왜곡
중간고사를 하면서 새로워요.,비인지왜곡
다음 주 캡스톤 디자인을 하다가 도움이 돼요.,비인지왜곡
지금 친구의 결혼식이 다가와서 기대돼요.,비인지왜곡
아침마다 걷는 게 좋아요.,비인지왜곡
저녁 가족과 산책하며 즐거웠어요.,비인지왜곡
이번 달 곧 다가오는 생일이 조금 설레요.,비인지왜곡
이번 주 팀 프로젝트를 하다가 해내고 싶어요.,비인지왜곡
이번 주 눈물이 나기도 해요.,비인지왜곡
요 며칠 점심 회의가 있어서 기대돼요.,비인지왜곡
저녁 가족과 주말을 보내면서 위로가 됐어요.,비인지왜곡
어젯밤 눈물이 나기도 해요.,비인지왜곡
요즘 하루 종일 멍하니 있을 때가 있어요.,비인지왜곡
주말 업무를 하고 있어서 힘들어요.,비인지왜곡
오후 보고서를 준비하느라 스트레스를 느껴요.,비인지왜곡
오늘 친구들과 여행 계획을 세우면서 신기했어요.,비인지왜곡
오늘 곧 있을 여행이 설레요.,비인지왜곡
요즘 다가오는 시험 때문에 긴장돼요.,비인지왜곡
어젯밤 부모님과 통화하고 고마웠어요.,비인지왜곡
오늘 연인과 영화를 보며 살짝 서운했어요.,비인지왜곡
문득 다음 달에 있을 공연이 기대돼요.,비인지왜곡
어제 피로가 남아 있어요.,비인지왜곡
지난주 문서 정리를 마치고 마음이 가벼워요.,비인지왜곡
이번 주말 새로운 사람을 만나서 긴장됐어요.,비인지왜곡
주말에는 쉬는 게 필요해요.,비인지왜곡
아침 연구를 끝내고 새로워요.,비인지왜곡
주말 팀원들과 술 한잔 하면서 반가웠어요.,비인지왜곡
지금 다음 주말에 친구를 만날 계획이에요.,비인지왜곡
저녁 과제 제출을 준비하느라 새로워요.,비인지왜곡
요즘 들어 다가오는 회의에 대해 생각하고 있어요.,비인지왜곡
이번 주말 사람들과 어울리면서 민망했어요.,비인지왜곡
방금 친구를 만나서 조금 서먹했어요.,비인지왜곡
이번 주 출근을 하다가 긴장돼요.,비인지왜곡
가끔 친구들에게 연락을 자주 해요.,비인지왜곡
저녁 야근을 하고 있어서 잘 안 풀려요.,비인지왜곡
이번 주 친구와 이야기 나누며 기분이 좋았어요.,비인지왜곡
어젯밤 생각이 많아서 잠이 잘 오지 않아요.,비인지왜곡
오후 보고서를 마치고 편안해요.,비인지왜곡
때때로 요리를 하면서 시간을 보내요.,비인지왜곡
요즘 곧 있을 모임을 기대하고 있어요.,비인지왜곡
어젯밤 가족과 주말을 보내면서 살짝 서운했어요.,비인지왜곡
오늘 재택근무를 준비하느라 왠지 걱정돼요.,비인지왜곡
주말 시험 공부를 하다가 재미있어요.,비인지왜곡
문득 다가오는 회의에 대해 생각하고 있어요.,비인지왜곡
어젯밤 새로운 취미를 찾고 있어요.,비인지왜곡
다음 주 수강 신청을 준비하느라 흥미로워요.,비인지왜곡
아침 자료 조사가 있어서 묘하게 초조해요.,비인지왜곡
요즘 마음이 가라앉는 날이 있어요.,비인지왜곡
어제 하루 종일 멍하니 있을 때가 있어요.,비인지왜곡
저녁 회의를 하다가 좀 지쳤어요.,비인지왜곡
오후 간식 시간을 마치고 기대돼요.,비인지왜곡
저녁 회의 때문에 조금 부담돼요.,비인지왜곡
요 며칠 문서 정리가 있어서 좀 지쳤어요.,비인지왜곡
이번 주말 친구와 이야기 나누며 다정하게 느껴졌어요.,비인지왜곡
저녁 재택근무를 하다가 피로가 쌓여요.,비인지왜곡
오늘 발표를 준비하느라 새로워요.,비인지왜곡
요 며칠 회의록 작성을 마치고 마음이 가벼워요.,비인지왜곡
